,Unnamed: 0,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,NumInFlights,NumOutFlights,NumDomesticInFlights,NumInternationalInFlights,NumDomesticOutFlights,NumInternationalOutFlights,TotalPassengers,TotalFlights, NumHospitals, SAHDate,Density,Pop,LandArea,pvi,governorParty,senateParty,State Code,Region,Division,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
0,0,2020-01-01,40.09921033333333,-88.86418033333332,187.7566666666666,34.01499999999999,23.816666666666666,358.5283333333336,23.016666666666666,7003.41666666667,7.7,954.9249999999997,17.1,75.96166666666666,22.216666666666665,41.100000000000016,23.016666666666666,48.86833333333333,119.94833333333332,47.36333333333334,23.930000000000003,0.0030000000000000005,949.9783333333344,0.0,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
1,1,2020-01-02,40.09921033333333,-88.86418033333332,187.7566666666666,42.75833333333332,24.0,365.2833333333332,23.2,7001.036666666671,7.783333333333332,982.6249999999997,21.716666666666665,75.85166666666667,22.4,43.94666666666668,23.18333333333333,49.69166666666666,154.17166666666662,50.13666666666666,36.57833333333335,3.3395,983.2550000000008,1666.666666666667,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
2,2,2020-01-03,40.09921033333333,-88.86418033333332,187.7566666666666,40.68166666666666,24.0,370.315,23.016666666666666,7002.731666666671,6.533333333333332,986.2983333333333,21.8,73.12666666666667,22.38333333333333,37.56666666666669,23.18333333333333,43.36166666666668,835.8016666666673,45.905,36.01999999999999,10.0525,999.9000000000011,43200.0,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
3,3,2020-01-04,40.122174098360645,-88.85274573770492,187.6475409836065,34.070491803278685,23.57377049180328,357.0754098360656,22.78688524590164,7054.332786885249,5.786885245901638,878.2032786885247,21.524590163934427,72.77868852459017,21.983606557377048,39.37049180327868,22.65573770491803,46.927868852459014,197.35737704918037,37.69508196721311,30.498360655737706,27.881311475409827,967.1557377049189,11196.72131147541,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
4,4,2020-01-05,40.122174098360645,-88.85274573770492,187.6475409836065,33.47213114754098,23.950819672131143,353.58688524590167,23.16393442622951,7055.4393442622995,7.409836065573771,668.8688524590164,21.770491803278688,74.50327868852459,22.377049180327873,41.621311475409826,23.0327868852459,52.64262295081966,92.5377049180328,48.09672131147541,24.696721311475397,1.645573770491804,967.1557377049189,16.393442622950822,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
5,5,2020-01-06,40.122174098360645,-88.85274573770492,187.6475409836065,34.863934426229505,23.70491803278689,351.9754098360655,22.91803278688525,7056.183606557382,7.836065573770492,637.7770491803279,21.590163934426233,74.93278688524589,22.114754098360656,38.81967213114752,22.590163934426233,46.088524590163935,471.74262295081985,44.245901639344254,24.8,1.6403278688524587,999.9000000000011,163.93442622950818,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
6,6,2020-01-07,40.122174098360645,-88.85274573770492,187.6475409836065,33.932786885245896,23.80327868852459,352.02131147540985,23.01639344262295,7055.114754098366,7.819672131147541,733.1721311475412,21.770491803278688,74.98524590163935,22.377049180327873,38.134426229508186,22.590163934426233,47.167213114754105,164.90000000000003,43.47868852459016,25.185245901639338,0.0004918032786885246,999.9000000000011,0.0,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
7,7,2020-01-08,40.122174098360645,-88.85274573770492,187.6475409836065,29.74590163934425,23.80327868852459,343.7065573770492,23.01639344262295,7057.644262295086,7.80327868852459,362.79836065573784,21.83606557377049,91.22131147540985,21.83606557377049,39.86885245901637,22.819672131147538,46.288524590163924,455.25901639344283,39.09508196721312,21.59344262295082,0.00032786885245901634,999.9000000000011,16.393442622950822,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
8,8,2020-01-09,40.122174098360645,-88.85274573770492,187.6475409836065,38.826229508196725,23.9672131147541,353.47704918032815,23.180327868852462,6908.350819672135,8.049180327868852,686.2344262295084,22.0655737704918,74.93770491803278,22.098360655737704,45.326229508196725,23.114754098360656,53.893442622950815,94.45081967213116,53.416393442622955,26.57049180327869,29.507049180327872,999.9000000000011,6557.377049180328,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
9,9,2020-01-10,40.122174098360645,-88.85274573770492,187.6475409836065,49.439344262295094,24.0,372.7885245901639,23.19672131147541,6907.145901639349,5.60655737704918,765.1229508196723,22.180327868852462,72.69672131147541,22.327868852459016,41.84098360655739,23.19672131147541,51.086885245901634,122.39508196721307,54.654098360655716,42.71475409836068,16.737540983606557,999.9000000000011,31823.11475409836,18053,18150,15833,2220.0,15810,2340.0,44512958.0,36203,142,2020-03-21,228.0243,12659682,55519,-7,Democratic,Democratic,IL,Midwest,East North Central,,,,,,,,,,,,,,,,,,,,,,,
