,Unnamed: 0,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,NumInFlights,NumOutFlights,NumDomesticInFlights,NumInternationalInFlights,NumDomesticOutFlights,NumInternationalOutFlights,TotalPassengers,TotalFlights, NumHospitals, SAHDate,Density,Pop,LandArea,pvi,governorParty,senateParty,State Code,Region,Division,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
0,0,2020-01-01,30.215841317241377,-91.64389321379312,33.88620689655172,50.7448275862069,23.724137931034484,2271.074137931033,18.5,5354.584482758622,12.189655172413795,286.0379310344826,14.862068965517242,265.6103448275861,17.67241379310345,54.927586206896564,22.46551724137931,94.65517241379314,880.9810344827594,59.06206896551723,44.17586206896552,1.7239655172413793,999.9000000000011,689.6551724137931,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
1,1,2020-01-02,30.258896718644074,-91.64790451525423,34.174576271186446,61.91355932203389,23.77966101694915,2248.5203389830494,18.6271186440678,5428.325423728814,9.52542372881356,392.8881355932203,18.05084745762712,259.2491525423728,17.8135593220339,58.51694915254238,22.355932203389827,82.42203389830512,420.93050847457636,69.9491525423729,54.322033898305094,13.850508474576273,999.9000000000011,19324.406779661014,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
2,2,2020-01-03,30.20791510666667,-91.65710610666666,37.33833333333333,62.62000000000001,23.48333333333333,2213.978333333333,18.4,5504.8166666666675,9.933333333333334,403.22666666666674,17.883333333333333,255.53666666666658,17.583333333333332,56.08166666666667,22.23333333333333,80.36,626.946666666667,70.195,58.01666666666665,12.038333333333336,999.9000000000011,17335.333333333332,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
3,3,2020-01-04,30.20791510666667,-91.65710610666666,37.33833333333333,56.53333333333334,23.28333333333333,2203.326666666667,18.366666666666667,5510.701666666669,11.016666666666667,295.3533333333332,17.816666666666666,257.10333333333324,17.566666666666666,57.59666666666668,21.966666666666665,80.37166666666668,379.80833333333334,63.14333333333333,214.715,0.1993333333333333,999.9000000000011,8666.666666666666,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
4,4,2020-01-05,30.248877696551727,-91.6580408,34.76379310344827,52.69827586206894,23.29310344827586,2101.008620689654,18.431034482758623,5359.324137931033,12.189655172413795,242.0362068965517,17.724137931034484,248.8327586206896,17.603448275862068,38.5551724137931,22.36206896551724,62.2,678.0448275862074,66.52586206896551,42.80344827586207,0.0,999.9000000000011,172.41379310344828,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
5,5,2020-01-06,30.225506888135595,-91.63807400677963,34.174576271186446,57.97796610169491,23.525423728813557,2240.871186440677,18.59322033898305,5435.386440677967,11.491525423728811,284.9474576271186,17.915254237288135,244.2338983050847,17.915254237288135,38.401694915254225,22.661016949152547,60.928813559322045,533.4881355932207,70.16101694915254,48.479661016949166,3.3896610169491517,999.9000000000011,19152.542372881355,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
6,6,2020-01-07,30.225506888135595,-91.63807400677963,34.174576271186446,57.830508474576256,23.50847457627119,2236.5338983050838,18.59322033898305,5436.155932203388,11.593220338983052,286.1237288135593,17.932203389830512,244.73220338983052,18.16949152542373,40.550847457627114,22.576271186440678,64.60677966101697,419.18813559322035,65.23389830508475,49.328813559322036,1.6947457627118645,999.9000000000011,169.4915254237288,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
7,7,2020-01-08,30.225506888135595,-91.63807400677963,34.174576271186446,50.98813559322035,23.69491525423729,2231.2067796610168,18.54237288135593,5438.361016949152,12.067796610169491,255.428813559322,17.88135593220339,244.70508474576263,18.135593220338983,39.372881355932186,22.77966101694915,63.07118644067797,600.5728813559326,64.80677966101696,40.51864406779661,0.0001694915254237288,999.9000000000011,169.4915254237288,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
8,8,2020-01-09,30.225506888135595,-91.63807400677963,34.174576271186446,60.32542372881354,23.69491525423729,2243.3440677966096,18.54237288135593,5435.7305084745785,11.389830508474574,285.2898305084745,17.796610169491522,244.5203389830508,18.11864406779661,42.17966101694913,22.677966101694924,65.63050847457627,337.7898305084745,71.16779661016949,51.7457627118644,10.168813559322032,999.9000000000011,2033.8983050847455,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
9,9,2020-01-10,30.225506888135595,-91.63807400677963,34.174576271186446,68.66949152542372,23.813559322033896,2253.738983050847,18.57627118644068,5433.0711864406785,10.372881355932204,281.41186440677967,17.966101694915253,243.6406779661016,18.15254237288136,43.2135593220339,22.915254237288128,65.7677966101695,288.6135593220339,74.57288135593224,64.66271186440679,15.256610169491525,999.9000000000011,8644.57627118644,3631,3527,3509,122.0,3379,148.0,6881060.0,7158,108,2020-03-23,107.5175,4645184,43204,11,Democratic,Republican,LA,South,West South Central,,,,,,,,,,,,,,,,,,,,,,,
