,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
0,2020-01-01,39.587235118181816,-111.98803736363635,1499.7018181818182,25.813636363636363,23.227272727272727,927.3090909090907,21.045454545454547,4283.7363636363625,12.318181818181818,891.1409090909091,13.318181818181818,98.85,21.045454545454547,95.51363636363637,21.045454545454547,103.29545454545452,556.4954545454544,36.79090909090909,16.60909090909091,9.10909090909091,909.1090909090909,25954.545454545456
1,2020-01-02,39.61315228695652,-112.02913704347824,1492.1321739130433,30.35217391304348,23.26086956521739,891.2913043478263,21.17391304347826,3747.6652173913044,14.0,888.7826086956524,17.0,97.07391304347827,21.08695652173913,91.49565217391307,21.17391304347826,99.01739130434783,619.7347826086956,38.408695652173925,20.27826086956522,13.110869565217389,956.4782608695654,11956.521739130434
2,2020-01-03,39.70913219166666,-112.07778424999998,1482.3933333333332,29.11666666666667,23.041666666666668,852.6583333333333,21.041666666666668,3638.225,15.583333333333334,900.2750000000002,16.541666666666668,174.67916666666665,19.958333333333332,86.9375,21.041666666666668,91.49166666666667,958.8625000000002,39.39583333333334,21.225,12.499166666666667,958.2875000000003,541.6666666666666
3,2020-01-04,39.587235118181816,-111.98803736363635,1499.7018181818182,27.90909090909091,24.0,928.2090909090908,21.818181818181817,3881.945454545454,14.545454545454545,898.9727272727272,17.363636363636363,99.16363636363636,21.818181818181817,95.13181818181819,21.818181818181817,102.39545454545456,644.431818181818,40.82272727272728,18.554545454545455,0.0,954.5045454545456,13636.363636363636
4,2020-01-05,39.587235118181816,-111.98803736363635,1499.7018181818182,26.859090909090902,24.0,927.7681818181817,21.818181818181817,3882.3227272727277,14.954545454545455,899.3590909090909,17.318181818181817,99.53636363636362,21.818181818181817,94.7,21.818181818181817,101.0,688.6681818181817,40.22272727272728,16.800000000000004,4.545,999.9000000000001,13818.181818181818
5,2020-01-06,39.67302094166667,-112.07208966666666,1483.793333333333,28.59583333333333,22.708333333333332,851.8374999999997,20.708333333333332,3645.441666666667,15.333333333333334,899.7750000000002,16.708333333333332,134.82916666666668,20.416666666666668,87.00833333333333,20.708333333333332,91.53750000000001,918.1208333333335,40.00833333333333,18.900000000000002,4.166666666666667,999.9000000000002,125.0
6,2020-01-07,39.728100104,-112.11200607999997,1476.1215999999997,28.771999999999995,22.48,817.1479999999999,20.56,3537.584,15.08,902.4120000000001,16.36,169.60399999999998,19.64,84.14,20.56,89.244,842.8760000000001,40.303999999999995,19.008,0.0,999.9000000000003,4040.0
7,2020-01-08,39.61315228695652,-112.02913704347824,1492.1321739130433,29.99130434782609,23.391304347826086,887.9130434782609,21.304347826086957,3747.786956521739,14.173913043478262,889.4043478260871,17.130434782608695,96.66521739130434,21.304347826086957,91.98695652173912,21.304347826086957,98.4391304347826,574.6347826086956,40.27826086956521,21.247826086956522,8.700869565217392,956.4782608695654,10304.347826086956
8,2020-01-09,39.67302094166667,-112.07208966666666,1483.793333333333,29.070833333333336,22.583333333333332,852.6208333333334,20.583333333333332,3630.6,14.208333333333334,886.6750000000002,16.5,134.0375,20.291666666666668,86.93333333333332,20.458333333333332,91.59583333333335,917.7000000000002,38.275,20.704166666666666,12.505833333333333,999.9000000000002,14041.666666666666
9,2020-01-10,39.70913219166666,-112.07778424999998,1482.3933333333332,25.033333333333335,23.5,846.6958333333332,21.5,3635.704166666666,15.083333333333334,897.5375000000003,16.916666666666668,174.30000000000004,20.0,88.02916666666665,21.5,95.54583333333333,388.3041666666666,35.38750000000001,14.916666666666666,16.67791666666667,916.6750000000002,8833.333333333334
10,2020-01-11,39.70913219166666,-112.07778424999998,1482.3933333333332,23.937500000000004,22.416666666666668,845.0875000000001,20.416666666666668,3635.1958333333328,13.708333333333334,896.6958333333337,16.208333333333332,174.64583333333334,19.916666666666668,88.12083333333334,20.333333333333332,94.27083333333336,714.6916666666666,35.170833333333334,15.020833333333334,8.332916666666668,916.7083333333335,13625.0
11,2020-01-12,39.65083359130435,-112.0346444347826,1490.6713043478262,26.40434782608696,23.130434782608695,887.6347826086956,21.043478260869566,3747.6782608695653,12.304347826086957,890.3217391304347,16.869565217391305,137.7608695652174,20.869565217391305,91.20000000000002,21.043478260869566,97.5304347826087,744.2347826086957,35.20434782608696,16.691304347826087,13.055217391304348,913.2217391304349,19217.391304347828
12,2020-01-13,39.728100104,-112.11200607999997,1476.1215999999997,29.343999999999998,23.0,817.572,21.08,4244.843999999999,13.28,892.5080000000002,16.68,168.87199999999996,19.52,85.888,21.0,92.35999999999999,492.75999999999993,38.208,19.099999999999998,16.018,920.1120000000003,6080.0
13,2020-01-14,39.728100104,-112.11200607999997,1476.1215999999997,31.116,22.12,818.1320000000003,20.2,4244.303999999999,12.6,892.1680000000001,16.2,169.176,19.32,87.524,20.12,96.352,377.94800000000004,41.82000000000001,22.096,16.003600000000002,920.0680000000002,17200.0
14,2020-01-15,39.728100104,-112.11200607999997,1476.1215999999997,25.368000000000002,21.6,814.3240000000001,19.68,3530.24,14.8,895.9920000000001,15.88,169.43600000000004,19.36,84.09200000000001,19.68,89.64399999999999,843.1480000000001,38.42400000000001,13.532,4.007999999999999,920.0360000000002,8080.0
15,2020-01-16,39.61315228695652,-112.02913704347824,1492.1321739130433,26.456521739130434,23.347826086956523,883.995652173913,21.26086956521739,3751.265217391304,15.043478260869565,891.7391304347826,17.130434782608695,96.9608695652174,21.26086956521739,91.53478260869568,21.26086956521739,98.47391304347826,661.6739130434781,41.639130434782615,13.626086956521737,0.0,913.0913043478262,4347.826086956522
16,2020-01-17,39.65083359130435,-112.0346444347826,1490.6713043478262,34.64782608695651,23.0,887.8826086956522,20.91304347826087,3746.895652173912,13.043478260869565,889.7695652173915,16.869565217391305,138.30434782608697,20.652173913043477,96.18695652173913,20.91304347826087,108.13913043478261,116.1086956521739,44.2,22.717391304347824,13.04869565217391,913.1739130434784,34130.434782608696
