,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
0,2020-01-01,35.791728571428564,-86.4603851904762,251.5604761904762,39.81428571428572,23.952380952380953,500.6380952380952,22.80952380952381,6150.033333333332,10.285714285714286,848.433333333333,13.047619047619047,57.12380952380952,22.80952380952381,51.604761904761894,22.761904761904763,56.019047619047626,671.7476190476189,51.60952380952381,29.390476190476193,0.0004761904761904762,999.9000000000001,0.0
1,2020-01-02,35.791728571428564,-86.4603851904762,251.5604761904762,45.92857142857143,23.904761904761905,510.88571428571424,22.761904761904763,6148.499999999998,8.428571428571429,988.7761904761904,14.619047619047619,55.23333333333333,22.761904761904763,52.37619047619047,22.714285714285715,57.909523809523805,345.23809523809524,51.12380952380952,39.06190476190476,9.527142857142858,999.9000000000001,4761.9047619047615
2,2020-01-03,35.791728571428564,-86.4603851904762,251.5604761904762,52.2904761904762,24.0,525.247619047619,22.857142857142858,6146.909523809522,5.190476190476191,986.9571428571428,14.714285714285714,52.98571428571429,22.857142857142858,50.733333333333334,22.857142857142858,56.26190476190476,530.9666666666666,56.976190476190474,47.333333333333336,10.226190476190476,999.9000000000001,42857.142857142855
3,2020-01-04,35.791728571428564,-86.4603851904762,251.5604761904762,47.057142857142864,23.952380952380953,516.2857142857142,22.80952380952381,6149.176190476189,7.476190476190476,847.3380952380952,14.761904761904763,55.6952380952381,22.80952380952381,54.61428571428572,22.80952380952381,61.766666666666666,69.74761904761905,56.066666666666684,37.04761904761905,4.946666666666666,999.9000000000001,18619.04761904762
4,2020-01-05,35.791728571428564,-86.4603851904762,251.5604761904762,39.095238095238095,24.0,504.06666666666655,22.857142857142858,6153.542857142856,9.761904761904763,662.9142857142855,14.666666666666666,57.11428571428572,22.857142857142858,52.75238095238095,22.80952380952381,59.44761904761905,112.48095238095237,55.08095238095238,30.0047619047619,0.02904761904761905,999.9000000000001,47.61904761904762
5,2020-01-06,35.791728571428564,-86.4603851904762,251.5604761904762,42.25714285714285,24.0,505.8285714285715,22.857142857142858,6152.385714285712,9.904761904761905,756.4333333333332,14.666666666666666,57.019047619047626,22.857142857142858,49.86190476190476,22.761904761904763,54.466666666666676,764.742857142857,55.6952380952381,30.014285714285716,0.0033333333333333335,999.9000000000001,19095.238095238095
6,2020-01-07,35.791728571428564,-86.4603851904762,251.5604761904762,44.966666666666654,24.0,506.3857142857143,22.857142857142858,6150.971428571427,9.666666666666666,849.742857142857,14.714285714285714,56.67619047619048,22.857142857142858,53.14761904761905,22.857142857142858,60.52857142857143,113.44285714285715,52.909523809523805,34.80952380952381,0.07095238095238095,999.9000000000001,3333.3333333333335
7,2020-01-08,35.803740909090905,-86.41814040909094,254.31227272727276,42.804545454545455,23.318181818181817,480.0045454545454,22.227272727272727,6329.45909090909,9.818181818181818,679.4545454545452,14.409090909090908,54.99545454545455,22.227272727272727,48.77727272727273,22.227272727272727,53.45,776.3272727272725,57.83181818181818,30.85454545454546,0.027727272727272725,999.9000000000001,0.0
8,2020-01-09,35.803740909090905,-86.41814040909094,254.31227272727276,44.66363636363637,23.954545454545453,482.8681818181818,22.863636363636363,6330.177272727271,9.818181818181818,680.122727272727,15.045454545454545,54.872727272727275,22.863636363636363,50.1409090909091,22.818181818181817,104.4681818181818,201.49090909090907,60.01363636363635,32.75,0.0009090909090909091,999.9000000000001,4545.454545454545
9,2020-01-10,35.803740909090905,-86.41814040909094,254.31227272727276,58.62727272727272,23.818181818181817,498.6045454545454,22.727272727272727,6328.663636363634,9.545454545454545,723.4909090909091,15.045454545454545,54.868181818181824,22.727272727272727,54.42272727272728,22.727272727272727,60.3,158.13636363636363,64.50454545454546,54.34545454545455,4.546363636363636,999.9000000000001,2727.7272727272725
10,2020-01-11,35.803740909090905,-86.41814040909094,254.31227272727276,62.07272727272728,16.681818181818183,508.5363636363636,15.590909090909092,6324.095454545453,7.681818181818182,988.9454545454547,12.363636363636363,53.13636363636365,15.590909090909092,55.43636363636363,15.545454545454545,65.06363636363635,77.31363636363636,68.75909090909092,52.027272727272724,9.110909090909091,999.9000000000001,22730.454545454544
11,2020-01-12,35.803740909090905,-86.41814040909094,254.31227272727276,48.06818181818182,23.0,494.7318181818182,21.90909090909091,6327.295454545453,7.863636363636363,767.1090909090908,14.727272727272727,54.67272727272728,21.90909090909091,50.2409090909091,21.863636363636363,61.595454545454544,205.0227272727273,58.76363636363637,41.33181818181817,4.9399999999999995,999.9000000000001,3636.818181818182
12,2020-01-13,35.803740909090905,-86.41814040909094,254.31227272727276,44.97272727272727,23.636363636363637,946.5681818181816,21.454545454545453,6328.972727272727,9.0,678.5772727272727,15.136363636363637,54.18181818181818,22.545454545454547,46.38181818181818,22.545454545454547,50.345454545454544,954.9000000000001,57.93636363636363,37.20909090909091,0.00045454545454545455,999.9000000000001,22727.272727272728
13,2020-01-14,35.803740909090905,-86.41814040909094,254.31227272727276,55.98636363636363,23.318181818181817,505.2136363636364,22.227272727272727,6327.45909090909,6.136363636363637,767.2681818181817,14.863636363636363,52.631818181818176,22.181818181818183,48.3,22.181818181818183,56.00454545454546,330.88636363636357,61.80909090909092,48.440909090909095,4.697272727272726,999.9000000000001,40456.818181818184
